产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
YARDSALE TRUCKER,FA8196011|DKA|ONE,$11.99,$20.00,DARK ARMY,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo', 'Mesh side panels', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/yardsaletrucker_FA8196011_dka_f.jpg?v=1527881739'],51,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa8196011-dka-yardsale-trucker
YARDSALE TRUCKER,FA8196011|RED|ONE,$13.99,$20.00,RED,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo', 'Mesh side panels', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/yardsaletrucker_FA8196011_red_f.jpg?v=1528932221'],52,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa8196011-red-yardsale-trucker
YARDSALE TRUCKER,FA8196011|NVY|ONE,$17.99,$20.00,NAVY,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo', 'Mesh side panels', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/yardsaletrucker_FA8196011_nvy_f.jpg?v=1527881738'],53,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa8196011-nvy-yardsale-trucker
STAMPED HAT,FA8196008|NVY|ONE,$15.99,$25.00,NAVY,['ONE SIZE'],"['O-Neill Men-ssnapback hat', '5 Pannel,unstructured fit', 'Twill design', 'Front screen printed art, rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/stamped_FA8196008_nvy_f.jpg?v=1527881742'],54,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa8196008-nvy-stamped
HOT BOX HAT,FA8196003|DCH|S/M,$21.99,$28.00,ASPHALT,"['S/M', 'L/XL']","['O-Neill Men-s AJ flexfit hat', 'Cotton twill fabric', '3D boxed logo, rear flat wordmark embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hotbox_FA8196003_dch_f.jpg?v=1527881748', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hotbox_FA8196003_dch_b.jpg?v=1528927851']",55,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa8196003-dch-hot-box
HOT BOX HAT,FA8196003|NVH|S/M,$21.99,$28.00,NAVY HEATHER,"['S/M', 'L/XL']","['O-Neill Men-s AJ flexfit hat', 'Cotton twill fabric', '3D boxed logo, rear flat wordmark embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hotbox_FA8196003_nvh_f.jpg?v=1527881747', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hotbox_FA8196003_nvh_b.jpg?v=1528927866']",56,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa8196003-nvh-hot-box
PREVAIL HAT,SP8196006|BLK2|ONE,$14.99,$26.00,BLACK 2,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid profile, structured fit', 'Front panel puff ', 'O-Neill logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_blk2_f.jpg?v=1527881083'],57,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-blk2-prevail
PREVAIL HAT,SP8196006|HGR|ONE,$14.99,$26.00,HEATHER GREY,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid profile, structured fit', 'Front panel puff ', 'O-Neill logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_hgr_f.jpg?v=1527881082'],58,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-hgr-prevail
HYBRID HAT,SP8196015|WNE|S/M,$30.99,$35.00,WINE,"['S/M', 'L/XL']","['O-Neill Men-s hat', 'Flexfit® delta fit', 'Logo patch embroidery', '140% Hyperstretch technology', 'Preformance sweatband', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_wne_f.jpg?v=1525992791', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_wne_b.jpg?v=1525992793']",59,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196015-wne-hybrid-hat
STAPLE HAT,SU8196012|BLK|S/M,$19.99,$28.00,BLACK,"['S/M', 'L/XL']","['O-Neill Men-s hat', 'Flexfit® X fit', 'Front panel embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']",['https://cdn.shopify.com/s/files/1/2034/7683/products/staplehat_SU8196012_blk_f.jpg?v=1527881019'],60,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196012-blk-staple-hat
HAWAII HAT,FA8196009|BLK|ONE,$17.99,$28.00,BLACK,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Mid profile. structured fit', 'Front patch and 3D embroidery', 'Rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hawaiihat_FA8196009H_blk_f_a95cd352-b149-4854-be0f-5cf670e9f622.jpg?v=1530050088'],61,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa8196009-blk-hawaii-hat
HAWAII HAT,FA8196009|GRN|ONE,$16.99,$28.00,GREEN,['ONE SIZE'],"['O-Neill Men-s snapback hat', 'Mid profile. structured fit', 'Front patch and 3D embroidery', 'Rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hawaiihat_FA8196009H_grn_f_95fe3ec4-6e8b-4062-8016-31494910d5e3.jpg?v=1530050092'],62,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa8196009-grn-hawaii-hat
INTL SURF DAY TRUCKER BLACK,FA8196014|BLK|ONE,$9.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Men-s 5 panel trucker hat', 'Rear hidden bottle opener', 'Printed front panel', 'Tall profile', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/intlsurfdaytrucker_FA8196014_blk_f.jpg?v=1527881734'],63,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa8196014-blk-intl-surf-day-trucker
EZ FREAK TRUCKER HAT,SU8196009|DNY|ONE,$6.99,$20.00,DARK NAVY,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill patch', 'Mesh side panels', '60% Polyester / 40% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_dny_f_e475adc9-07df-4936-baf1-0290e32a1d69.jpg?v=1540260851'],64,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196009-dny-ez-freak-trucker
BUILDER TRUCKER HAT,SU8196008|BLK|ONE,$12.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Lo Profile fit', 'Front panel O-Neill patch', 'Mesh side panels', '5 Panel Unstructured Crown', '62% Nylon / 38% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/buildertrucker_SU8196008_blk_f_4f28c87c-cacc-47b3-84b5-fdd300bdb721.jpg?v=1520897181', 'https://cdn.shopify.com/s/files/1/2034/7683/products/buildertrucker_SU8196008_blk_b_ae7b6352-946f-4dfe-a920-497ac9a4cd1c.jpg?v=1539371373']",65,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196008-blk-builder-trucker
PALM BOMB HAT,SU8196005|SLT|ONE,$9.99,$26.00,SLATE,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Lo Profile Fit', 'Front panel patch embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/palmbomb_SU8196005_slt_f_06a1800c-8d6c-4822-a580-82c2b246bb17.jpg?v=1520900799', 'https://cdn.shopify.com/s/files/1/2034/7683/products/palmbomb_SU8196005_slt_b_12829da8-700e-4e06-ae3e-0f2c0186608b.jpg?v=1540260853']",66,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196005-slt-palm-bomb
PALM BOMB HAT,SU8196005|BLK|ONE,$9.99,$26.00,BLACK,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Lo Profile Fit', 'Front panel patch embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/palmbomb_SU8196005_blk_f_88c129f0-14cb-4d9e-b4b8-fbd377857a9f.jpg?v=1520900671'],67,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196005-blk-palm-bomb
DUME DAD HAT,SU8196013|KHA2|ONE,$7.99,$24.00,LIGHT KHAKI,['ONE SIZE'],"['ONeill Men-s hat', 'Dad hat fit', 'Front panel flat O-Neill est.embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/dumedadhat_SU8196013_kha2_f_49fb536e-6f0c-46a6-9de5-b45f3e71cb2a.jpg?v=1520446962'],68,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196013-kha2-dume-dad-hat
HESHER DAD HAT,SU8196006|GRB|ONE,$8.99,$28.00,GRAY BLUE,['ONE SIZE'],"['ONeill Men-s hat', 'Dad hat fit', 'Wavecult embroidered patch detail', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hesherdadhat_SU8196006_grb_f_e6f0696c-ea65-4e0e-89e4-b18251437ef7.jpg?v=1520896057'],69,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196006-grb-hesher-dad-hat
HAWAII TRUCKER HAT,SU8196012H|BLK|ONE,$9.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo patch', 'Mesh side panels', '100% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hawaiitrucker_SU8196012H_blk_f_01ea6ba9-4ad7-4381-b4c7-dc911c46819f.jpg?v=1540260847'],70,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196012h-blk-hawaii-trucker
EMPORIUM HAT,SU8196002|BLK|ONE,$11.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s hat', 'New Era mid fit', 'Flat logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/emporium_SU8196002_blk_f_a2776913-d565-4bcc-90d4-0bf436edf90b.jpg?v=1520895870'],71,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196002-blk-emporium
EMPORIUM HAT,SU8196002|NVY|ONE,$8.99,$28.00,NAVY,['ONE SIZE'],"['ONeill Men-s hat', 'New Era mid fit', 'Flat logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/emporium_SU8196002_nvy_f_49c3a84d-422c-455c-9a20-e185eb56fbb7.jpg?v=1520897184'],72,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196002-nvy-emporium
STAPLE HAT,SU8196012|NVY|S/M,$10.99,$28.00,NAVY,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬¨Ë†Å¡Å“ X fit', 'Front panel embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/staplehat_SU8196012_nvy_f.jpg?v=1540260846', 'https://cdn.shopify.com/s/files/1/2034/7683/products/staplehat_SU8196012_nvy_b.jpg?v=1540260846']",73,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196012-nvy-staple-hat
PREVAIL HAT,SP8196006|BLK|ONE,$9.99,$26.00,BLACK,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid profile, structured fit', 'Front panel puff ', 'O-Neill logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_blk_f.jpg?v=1513361838', 'https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_blk_b.jpg?v=1539380144']",74,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-blk-prevail
PREVAIL HATS,SP8196006|RWB|ONE,$9.99,$26.00,RED WHITE BLUE,['ONE SIZE'],"['ONeill Men-s six panel snapback hat', 'Mid fit', 'Front panel puff O-Neill logo embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_rwb_f.jpg?v=1522193335'],75,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-rwb-prevail
EZ FREAK TRUCKER HAT,SU8196009|RWB|ONE,$7.99,$20.00,RED WHITE BLUE,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill patch', 'Mesh side panels', '60% Polyester / 40% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_rwb_f_a919bf49-bbd3-4027-b0da-4a630a56bfc3.jpg?v=1520962856'],76,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196009-rwb-ez-freak-trucker
LODOWN HAT,SP8196013|WHT|S/M,$11.99,$26.00,WHITE,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬¨¬®Å¡ ¶Ë†Å¡º X fit', 'Flat logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_wht_f.jpg?v=1522264250', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_wht_b.jpg?v=1522264250']",77,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196013-wht-lodown-hat
HYBRID HAT BLACK,SP8196015|BLK|S/M,$22.99,$35.00,BLACK,"['S/M', 'L/XL']","['O-Neill Men-s hat', 'Flexfit® delta fit', 'Logo patch embroidery', '140% Hyperstretch technology', 'Preformance sweatband', '100% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hybridhat_SP8196015_blk_f.jpg?v=1527881081'],78,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196015-blk-hybrid-hat
PARAMOUNT TRUCKER HAT,SP8196009|BLK|ONE,$9.99,$26.00,BLACK,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill embroidery', 'Mesh side panels', '60% Polyester / 40% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/paramounttrucker_SP8196009_blk_f.jpg?v=1513361844', 'https://cdn.shopify.com/s/files/1/2034/7683/products/paramounttrucker_SP8196009_blk_b.jpg?v=1539380143']",79,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196009-blk-paramount-trucker
PARAMOUNT TRUCKER HAT,SP8196009|NVY|ONE,$9.99,$26.00,NAVY,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill embroidery', 'Mesh side panels', '60% Polyester / 40% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/paramounttrucker_SP8196009_nvy_f.jpg?v=1522344146'],80,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196009-nvy-paramount-trucker
PREVAIL HATS,SP8196006|ARM|ONE,$9.99,$26.00,ARMY,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid¬¨¬®Å¡ž¶Ë†Å¡˜Å¡ž profile, structured fit', 'Front panel puff¬¨¬®Å¡ž¶Ë†Å¡˜Å¡ž ', 'O-Neill logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_arm_f.jpg?v=1522268108', 'https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_arm_b.jpg?v=1539379718']",81,MENS,1,https://us.oneill.com/collections/mens-hats/products/sp8196006-arm-prevail
PUFFIE HAT,SU8196007|NVY|ONE,$7.99,$25.00,NAVY,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid fit', 'Eagle Logo Puff Print', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/puffie_SU8196007_nvy_f_35b21de4-e831-462b-af93-cf02a8a2d576.jpg?v=1520895575'],82,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196007-nvy-puffie
SHAKA TIL DEATH TRUCKER HAT,SU8196014|DRD|ONE,$7.99,$26.00,DARK RED,['ONE SIZE'],"['ONeill Men-s trucker hat', '5 Panel snapback', 'Front panel patch', 'Mesh side panels', '65% Polyester / 35% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shakatildeath_SU8196014_drd_f_d4f29c35-db8a-4b54-b974-0607e0bf1f08.jpg?v=1520900422', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shakatildeath_SU8196014_drd_b_515713e7-907c-4a2f-8917-56adc3b4558d.jpg?v=1540260844']",83,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196014-drd-shaka-til-death-trucker
SUPPLY CO HAT,SU8196003|BLK|ONE,$10.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s five panel snapback hat', 'Lo profile fit', 'Front panel O-Neill logo', '85% Cotton / 15% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/supplyco_SU8196003_blk_f_6a36878a-4194-49e1-8690-9bf4f5653208.jpg?v=1520901431'],84,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196003-blk-supply-co
SWAP MEET HAT,SU8196011|RED|ONE,$6.99,$20.00,RED,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo', 'Mesh side panels', '100% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/swapmeet_SU8196011_red_f_d236d05c-f3d3-4a1b-9408-ca237569f3dc.jpg?v=1540260848'],85,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196011-red-swap-meet
WAVE-CORE HAT,SU8196004|BLK|ONE,$8.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s six panel snapback hat', 'Mid fit', 'Front panel embroidered patch', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/wavecore_SU8196004_blk_f_c7d71633-198e-4da1-b853-d747bb73577b.jpg?v=1520896779'],86,MENS,1,https://us.oneill.com/collections/mens-hats/products/su8196004-blk-wave-core
BONDAI HAT,FA7196003|OCN|ONE,$18.99,$28.00,OCEAN,['ONE'],"['O-Neill men-s hat', 'Standard fit snapback', 'Front panel faux leather patch', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/bondaihat_FA7196003_ocn_f.jpg?v=1506102279'],87,MENS,1,https://us.oneill.com/collections/mens-hats/products/fa7196003-ocn-bondai-hat
VATER HAT,HO7196008|ARM|ONE,$19.99,$26.00,ARMY,['ONE'],"['Dad hat fit', 'Brushed cotton', 'Front panel wave embroidery', 'Rear logo embroidery']",['https://cdn.shopify.com/s/files/1/2034/7683/products/vaterhat_HO7196008_arm_f.jpg?v=1507766226'],88,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho7196008-arm-vater-hat
LOWTIDE HAT,HO7196002|ARM|ONE,$22.99,$30.00,ARMY,['ONE'],"['Standard fit snapback', '100% Cotton', 'Center front debossed patch', 'rear flag label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_f.jpg?v=1507766024', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_b.jpg?v=1507766025']",89,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho7196002-arm-lowtide-hat
HOOVER TRUCKER HAT,HO8196012|NVY|ONE,$20.00,$0,NAVY,['ONE SIZE'],"['O-Neill Men-s Flexfit® foam trucker hat', 'MId profile, snapback design', 'Merrow patch with rear flag label', '55% Cotton, 45% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hoovertrucker_HO8196012_nvy_f_9f00b465-6f45-46f7-bc23-a173f9c49112.jpg?v=1537291031', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hoovertrucker_HO8196012_nvy_b.jpg?v=1537815588']",90,MENS,1,https://us.oneill.com/collections/mens-hats/products/ho8196012-nvy-hoover-trucker
SKIPPER HAT,HO8493001|CML|ONE,$34.00,$0,LARK,['ONE SIZE'],"['O-Neill Women-s knit captain hat', 'One size fits all', 'Metal logo badge', '100% Acrylic']","['https://cdn.shopify.com/s/files/1/2034/7683/products/ksnclsknc_bf602e62-b7df-453e-b8df-c5321c6da016.jpg?v=1539636911', 'https://cdn.shopify.com/s/files/1/2034/7683/products/0003_OW_0003_HOLIDAY_WOMENS_4_HAT_jpg.jpg?v=1539636911', 'https://cdn.shopify.com/s/files/1/2034/7683/products/5a1c35asc_fc0c5a15-536a-4aea-ad6e-44ec057b50d1.jpg?v=1539636911']",1,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8493001-cml-skipper
RAD TRUCKER HAT,HO8496004|BLK|ONE,$18.00,$0,BLACK,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/rad-trucker-blk-front.jpg?v=1537557989', 'https://cdn.shopify.com/s/files/1/2034/7683/products/rad-trucker-blk-back.jpg?v=1537557989']",2,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8496004-blk-rad
CLUB HOUSE HAT,HO8496008|BLK|ONE,$20.00,$0,BLACK,['ONE SIZE'],"['O-Neill Women-s baseball hat', 'Washed twill design', 'Patch at front panel', 'Logo flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/club-house-hat-front-blk.jpg?v=1537548687', 'https://cdn.shopify.com/s/files/1/2034/7683/products/clubhouse-hat-back-blk.jpg?v=1537548688']",3,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8496008-blk-club-house
CLUB HOUSE HAT,HO8496008|RUS|ONE,$20.00,$0,PORT,['ONE SIZE'],"['O-Neill Women-s baseball hat', 'Washed twill design', 'Print at front panel', 'Logo flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/club-house-front-red.jpg?v=1537548702', 'https://cdn.shopify.com/s/files/1/2034/7683/products/club-house-back-red.jpg?v=1537548702']",4,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8496008-rus-club-house
SUN ROAD HAT,SU8493005|NAT|ONE,$24.00,$0,NATURAL,['ONE SIZE'],"['O-Neill Women-s straw lifeguard hat', '15 from brim to brim', 'Adjustable chin strap', '100% Straw']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sunroad_SU8493005_nat_f.jpg?v=1520884040'],5,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/su8493005-nat-sun-road
TRAIL RIDE HAT,FA8493004|GRA|ONE,$36.00,$0,ASPHALT,['ONE SIZE'],"['O-Neill Women-s felt hat', 'All around brim', 'Leather hatband and understrap', '100% Wool']",['https://cdn.shopify.com/s/files/1/2034/7683/products/trail-ride.jpg?v=1537564806'],6,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/fa8493004-gra-trail-ride
SKIPPER HAT,HO8493001|DBL|ONE,$34.00,$0,MEDIEVAL BLUE,['ONE SIZE'],"['O-Neill Women-s knit captain hat', 'One size fits all', 'Metal logo badge', '100% Acrylic']","['https://cdn.shopify.com/s/files/1/2034/7683/products/s54c.jpg?v=1537830820', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lkscs.jpg?v=1537830823']",7,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8493001-dbl-skipper
WATERFRONT HAT,HO8493002|GRY|ONE,$34.00,$0,SPARROW,['ONE SIZE'],"['O-Neill Women-s straw hat', 'Wide brim, floppy design', 'Metal logo plate', '100% Straw']",['https://cdn.shopify.com/s/files/1/2034/7683/products/waterfront-gry.jpg?v=1537561320'],8,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8493002-gry-waterfront
TULUM HAT,HO8493003|NAT|ONE,$38.00,$0,NATURAL,['ONE SIZE'],"['O-Neill Women-s boater hat', 'Wide, straight brim', 'Metal logo plate', '100% Straw']",['https://cdn.shopify.com/s/files/1/2034/7683/products/tulum.jpg?v=1537561419'],9,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8493003-nat-tulum
SURF CHASER HAT,HO8496001|GRY|ONE,$20.00,$0,GREY,['ONE SIZE'],"['O-Neill Women-s baseball hat', 'Mini cord design', 'Embroidery art at front panel', 'Logo flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/surf-chaser-blk-front.jpg?v=1537560797', 'https://cdn.shopify.com/s/files/1/2034/7683/products/surf-chaser-blk-fback.jpg?v=1537560797']",10,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8496001-gry-surf-chaser
SURF CHASER HAT,HO8496001|TEL|ONE,$20.00,$0,INDIAN TEAL,['ONE SIZE'],"['O-Neill Women-s baseball hat', 'Mini cord design', 'Embroidery art at front panel', 'Logo flag label', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/surf-chaser-tel-front.jpg?v=1537560790', 'https://cdn.shopify.com/s/files/1/2034/7683/products/surf-chaser-tel-back.jpg?v=1537560790']",11,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8496001-tel-surf-chaser
SHOP TALK TRUCKER HAT,HO8496003|BLK|ONE,$18.00,$0,BLACK,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shop-talk-blk-back.jpg?v=1537559828', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shop-talk-blk-front.jpg?v=1537559828']",12,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8496003-blk-shop-talk
SHOP TALK TRUCKER HAT,HO8496003|PLM|ONE,$18.00,$0,TWILIGHT MAUVE,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/shoptalk-plm-front.jpg?v=1537559820', 'https://cdn.shopify.com/s/files/1/2034/7683/products/shop-talk-plm-back.jpg?v=1537559820']",13,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8496003-plm-shop-talk
ABYSS HAT,HO8496002|TEL|ONE,$20.00,$0,INDIAN TEAL,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Mesh sides, adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/abyss-hat-tel.jpg?v=1537546542', 'https://cdn.shopify.com/s/files/1/2034/7683/products/abysss-hat-tel.jpg?v=1537546542']",14,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8496002-tel-abyss
ABYSS HAT,HO8496002|BLK|ONE,$20.00,$0,BLACK,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Mesh sides, adjustable back', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/abyss-blk-front_a36e3550-3992-4f9e-bb6a-a1f38ff6305e.jpg?v=1537546194', 'https://cdn.shopify.com/s/files/1/2034/7683/products/abyss-blk-back_86ad395f-54f0-4328-99ee-770c9dc49ae0.jpg?v=1537546194']",15,WOMENS,2,https://us.oneill.com/collections/womens-hats/products/ho8496002-blk-abyss
