产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品标题,产品位置,适合人群,产品页面编号,产品评论,产品url
AC CAP TRE FLAT 帽子,DV0236,¥299,0,黑/白,"['OSFW', 'OSFM']","[' 轻松易搭，适合出街。这款平檐帽，采用水洗棉斜纹布打造，旨在呈现休闲仿旧气质。缀三叶草绣章，更添型格。配简约按扣后带，方便调节。 ', '棉', '平檐', '可调节按扣带']","['https://img.adidas.com.cn/resources/2018/12/7/15441656692124877_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441656674956284_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441656773858677_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441656744746532_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441656717009854_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441656792758587_500X500.jpg']",中性 ORIGINALS,10,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/01/14', 'goods_comment_comment': '日常服~平常都是穿的三叶草~春节的鞋子在纠结是穿天使还是青花瓷~可惜青花瓷没有女码'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '原本想买灯心绒的，可是官网没看见就买的这款，也不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/06', 'goods_comment_comment': '质量还不错，需要专门穿搭才能更显现出美丽哈哈哈哈哈哈'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '尺码正好、非常舒适、做工优质。虽然对我来说贵了，但还是忍不住买了。满意'}]",https://www.adidas.com.cn/item/DV0236?locale=zh_CN
AC CAP TRE FLAT 帽子,DV0235,¥299,0,灰粉/白,"['OSFW', 'OSFM']","[' 轻松易搭，适合出街。这款平檐帽，采用水洗棉斜纹布打造，旨在呈现休闲仿旧气质。缀三叶草绣章，更添型格。配简约按扣后带，方便调节。 ', '棉', '平檐', '可调节按扣带']","['https://img.adidas.com.cn/resources/2018/12/7/15441657158363213_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441657200707599_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441657182844320_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/1544165721727747_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441657254495613_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441657133056007_500X500.jpg']",中性 ORIGINALS,11,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/01/14', 'goods_comment_comment': '日常服~平常都是穿的三叶草~春节的鞋子在纠结是穿天使还是青花瓷~可惜青花瓷没有女码'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '原本想买灯心绒的，可是官网没看见就买的这款，也不错'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/06', 'goods_comment_comment': '质量还不错，需要专门穿搭才能更显现出美丽哈哈哈哈哈哈'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '尺码正好、非常舒适、做工优质。虽然对我来说贵了，但还是忍不住买了。满意'}]",https://www.adidas.com.cn/item/DV0235?locale=zh_CN
C40 LINEAR CAP 运动帽,DU8151,¥129,0,黑/白,"['OSFW', 'OSFM']","[' 把训练延伸至户外。这款帽子，含弧形帽檐和Climalite汗带，结构别致。配按扣后带，方便调节。一侧缀大号adidas徽标。 ', '聚酯纤维', '预成型弧形帽檐', '可调节按扣带', 'Climalite汗带', '旨在适合艳阳天']","['https://img.adidas.com.cn/resources/2018/12/7/15441508593926964_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508577708138_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508560408490_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508657757473_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508686082002_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508611271924_500X500.jpg']",中性 训练,12,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/01/12', 'goods_comment_comment': '不错！！相当酷！！！！！！！！'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '很好！非常好！值得购买！@阿迪达斯'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/06', 'goods_comment_comment': '很好！非常好！值得购买！@阿迪达斯'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFW', 'goods_comment_comment': '好很好好很好好很好好很好好很好好很好'}]",https://www.adidas.com.cn/item/DU8151?locale=zh_CN
6P 3S CAP COTTO 运动帽,DU0197,¥99,0,白/黑/黑,"['OSFW', 'OSFM']","[' 这款帽子采用Climalite面料打造，力求助你保持干爽。背面配可调节按扣，预成型帽檐缀三条纹标志。 ', 'Climalite面料', '中号预成型帽檐缀刺绣三条纹', '背面可调节束带配扣环', '六片式结构', '正面饰adidas绣标', '均码，旨在适合多数人使用']","['https://img.adidas.com.cn/resources/2018/12/7/1544150810947236_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508091772653_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508071676987_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507950757669_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507996583903_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441508043492170_500X500.jpg']",中性 训练,13,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/04/06', 'goods_comment_comment': '时尚潮流非常喜欢，以后常来买衣服鞋子帽子'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/14', 'goods_comment_comment': '帽子质量很好，戴上超酷的，就差出道了'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '阿迪爸爸棒棒棒！！！！！！！！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/13', 'goods_comment_comment': '不错不错，使用优惠券购买的，很好的帽子'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '戴着舒适，大小也合适。样子棒棒的。'}]",https://www.adidas.com.cn/item/DU0197?locale=zh_CN
C40 6P 3S CLMLT 运动帽,DT8543,¥149,0,传奇墨水蓝/白,"['OSFW', 'OSFM']","[' 旨在适合户外运动的弹力训练帽。含Climalite汗带。背面按扣搭扣调节。 ', 'Climalite汗带', '中弧度预成型弧形帽檐', '背面可调节束带配扣环', '帽檐缀热塑性聚氨酯橡胶（TPU）三条纹', '正面缀浮面adidas运动徽标']","['https://img.adidas.com.cn/resources/2018/12/7/15441510969619994_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441511072415775_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441511021818542_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441511047949414_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441510998604763_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441511088779374_500X500.jpg']",中性 训练,14,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/01/05', 'goods_comment_comment': '我觉得海星，就是别人说我戴着像建筑工人，可能还是比较看脸吧 偷哭偷哭.jpg'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '物流快，客服好，帽子做工精细5颗星。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/02', 'goods_comment_comment': '外观好，尺码正，质量优，很满意！'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '外观好，尺码正，质量优，很满意！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/01', 'goods_comment_comment': '一直信赖阿迪，这款是用积分换购的，质量挺好的，就是帽子是夏天的，现在不能戴，鞋和T恤都挺好的，很喜欢，以后就在官方商城购物了，积分还能换购，真好'}]",https://www.adidas.com.cn/item/DT8543?locale=zh_CN
C40 6P 3S CLMLT 运动帽,DT8542,¥149,0,黑/白,"['OSFW', 'OSFM']","[' 旨在适合户外运动的弹力训练帽。含Climalite汗带。背面按扣搭扣调节。 ', 'Climalite汗带', '中弧度预成型弧形帽檐', '背面可调节束带配扣环', '帽檐缀热塑性聚氨酯橡胶（TPU）三条纹', '正面缀浮面adidas运动徽标']","['https://img.adidas.com.cn/resources/2018/12/7/15441507900649333_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507922203271_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507849968867_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507871061953_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507983004856_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/154415079407835_500X500.jpg']",中性 训练,15,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2019/01/05', 'goods_comment_comment': '我觉得海星，就是别人说我戴着像建筑工人，可能还是比较看脸吧 偷哭偷哭.jpg'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '物流快，客服好，帽子做工精细5颗星。'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/02', 'goods_comment_comment': '外观好，尺码正，质量优，很满意！'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '外观好，尺码正，质量优，很满意！'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/01', 'goods_comment_comment': '一直信赖阿迪，这款是用积分换购的，质量挺好的，就是帽子是夏天的，现在不能戴，鞋和T恤都挺好的，很喜欢，以后就在官方商城购物了，积分还能换购，真好'}]",https://www.adidas.com.cn/item/DT8542?locale=zh_CN
C40 5P CLMLT CA 运动帽,DT8538,¥129,0, 红/白/白,"['OSFW', 'OSFM']","[' 旨在适合户外运动的弹力训练帽。含Climalite汗带。背面按扣搭扣调节。 ', 'Climalite汗带', '中弧度预成型弧形帽檐', '背面可调节束带配扣环', '正面缀浮面adidas Badge of Sport运动徽标']","['https://img.adidas.com.cn/resources/2018/12/7/15441507859977987_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507899223796_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507878972859_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/1544150778875338_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441507821823540_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/1544150791966172_500X500.jpg']",中性 训练,16,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/21', 'goods_comment_comment': '做工精细，质量杠杠，没有瑕疵值得入手'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '速干面料，颜色正，做工精细，百搭，我超喜欢&hellip;&hellip;'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/10', 'goods_comment_comment': '很好！非常好！值得购买！@阿迪达斯'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '很好！非常好！值得购买！@阿迪达斯'}, {'goods_comment_star': 5, 'goods_comment_time': '2019/01/06', 'goods_comment_comment': '很好！非常好！值得购买！@阿迪达斯'}]",https://www.adidas.com.cn/item/DT8538?locale=zh_CN
FS H90 CAP 创造者足球帽子,DT5138,¥199,0,黑/白,['OSFM'],[],"['https://img.adidas.com.cn/resources/2018/12/7/15441626989665613_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441627048608050_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441627030325191_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441626928664785_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441626966475556_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/12/7/15441627006701872_500X500.jpg']",中性 足球,17,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/24', 'goods_comment_comment': '外观好，尺码正，质量优，很满意！'}]",https://www.adidas.com.cn/item/DT5138?locale=zh_CN
adidas neo LOGO SC CAP帽子,CF6804,¥129,0,蓝,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2018/11/6/1541496222677496_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962243991634_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962195077866_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962316158570_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962285187912_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962261137080_500X500.jpg']",中性 adidas neo,18,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/31', 'goods_comment_comment': '春秋季节戴着很舒服，也能基本御寒'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '到货很快，弟弟还挺喜欢的，老妈也说酷哦'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/29', 'goods_comment_comment': '很好很舒服！很好很舒服！很好很舒服！'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '很好很舒服！很好很舒服！很好很舒服！'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/07', 'goods_comment_comment': '这件帽子质量好，而且更重要的是阿迪哦，我真的非常喜欢。这件帽子质量好，而且更重要的是阿迪哦，我真的非常喜欢。这件帽子质量好，而且更重要的是阿迪哦，我真的非常喜欢。'}]",https://www.adidas.com.cn/item/CF6804?locale=zh_CN
adidas neo LOGO SC CAP帽子,CF6803,¥129,0,黑,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2018/10/29/15408066092287430_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408065959759675_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408066073071764_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408066028883738_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408066002309573_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408065978034974_500X500.jpg']",中性 adidas neo,19,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/31', 'goods_comment_comment': '春秋季节戴着很舒服，也能基本御寒'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '到货很快，弟弟还挺喜欢的，老妈也说酷哦'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/29', 'goods_comment_comment': '很好很舒服！很好很舒服！很好很舒服！'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '很好很舒服！很好很舒服！很好很舒服！'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/07', 'goods_comment_comment': '这件帽子质量好，而且更重要的是阿迪哦，我真的非常喜欢。这件帽子质量好，而且更重要的是阿迪哦，我真的非常喜欢。这件帽子质量好，而且更重要的是阿迪哦，我真的非常喜欢。'}]",https://www.adidas.com.cn/item/CF6803?locale=zh_CN
BUCKET HAT 渔夫帽,EK4794,¥299,0,黑,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/1/11/15472043003587820_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472042953082797_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/1547204298416454_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472043055341396_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472042927441930_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472043020296281_500X500.jpg']",中性 ORIGINALS,1,women,2,[],https://www.adidas.com.cn/item/EK4794?locale=zh_CN
RECYCLED CAP 帽子,DV0257,¥399,0,黑,['OSFM'],[],"['https://img.adidas.com.cn/resources/2019/1/11/15472034090018518_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472034228958665_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472034143646302_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472034165934199_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472034118601123_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472034189501682_500X500.jpg']",中性 ORIGINALS,2,women,2,[],https://www.adidas.com.cn/item/DV0257?locale=zh_CN
CAP 帽子,DV0222,¥249,0,黑/白,['OSFW'],[],"['https://img.adidas.com.cn/resources/2019/1/11/15472035871709709_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035777421603_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035758971789_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035851163453_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035825039740_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035793636242_500X500.jpg']",女子 ORIGINALS,3,women,2,[],https://www.adidas.com.cn/item/DV0222?locale=zh_CN
SB CLASSIC TRE 帽子,DV0176,¥249,0,黑/白,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2019/1/11/15472035376083913_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035418929579_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035357405125_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035392594061_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035447747451_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035324486457_500X500.jpg']",中性 ORIGINALS,4,women,2,[],https://www.adidas.com.cn/item/DV0176?locale=zh_CN
SAMSTAG ARC CAP 帽子,DU6799,¥349,0,红/青蓝,['OSFM'],[],"['https://img.adidas.com.cn/resources/2019/1/11/15472035542497580_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035595304030_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035612205875_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035519138051_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/1547203557127311_500X500.jpg', 'https://img.adidas.com.cn/resources/2019/1/11/15472035497075806_500X500.jpg']",中性 ORIGINALS,5,women,2,[],https://www.adidas.com.cn/item/DU6799?locale=zh_CN
