产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
Summit Hat,1583-1132,$18.75,$0,Dark Steel,['ONE'],"['A classic style in soft, blended acrylic/wool fabric. Features the Marmot logo and a micro fleece headband lining for no-itch comfort.', 'Micro-Fleece Headband Lining', '70% Acrylic 30% Wool', 'Micro Fleece', '0lbs 1.8oz (51g)']","['https://s7d2.scene7.com/is/image/marmot/1583_1132_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/1583_1132_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",3,men,1,https://www.marmot.com/summit-hat/1583.html?dwvar_1583_size=0000ONE&dwvar_1583_color=1132

Summit Hat,1583-4759,$18.75,$0,Mallard Green,['ONE'],"['A classic style in soft, blended acrylic/wool fabric. Features the Marmot logo and a micro fleece headband lining for no-itch comfort.', 'Micro-Fleece Headband Lining', '70% Acrylic 30% Wool', 'Micro Fleece', '0lbs 1.8oz (51g)']","['https://s7d2.scene7.com/is/image/marmot/1583_4759_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/1583_4759_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",3,men,1,https://www.marmot.com/summit-hat/1583.html?dwvar_1583_size=0000ONE&dwvar_1583_color=4759

Summit Hat,1583-200,$18.75,$0,Denim,['ONE'],"['A classic style in soft, blended acrylic/wool fabric. Features the Marmot logo and a micro fleece headband lining for no-itch comfort.', 'Micro-Fleece Headband Lining', '70% Acrylic 30% Wool', 'Micro Fleece', '0lbs 1.8oz (51g)']","['https://s7d2.scene7.com/is/image/marmot/1583_200_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/1583_200_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",3,men,1,https://www.marmot.com/summit-hat/1583.html?dwvar_1583_size=0000ONE&dwvar_1583_color=200

Reversible Retro Beanie,17710-4759,$22.50,$0,Mallard Green,['ONE'],"[""This double-layer hat has two sides, but luckily they're both relaxed and fun."", 'Reversible', 'Double Layer Knit', '100% Acrylic', '0lbs 2.47oz (70g)']","['https://s7d2.scene7.com/is/image/marmot/17710_4759_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17710_4759_alt2?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17710_4759_alt3?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17710_4759_alt4?hei=1200&wid=1000&resMode=sharp&qlt=94']",1,men,1,https://www.marmot.com/reversible-retro-beanie/17710.html?dwvar_17710_size=0085ONE&dwvar_17710_color=4759

Reversible Retro Beanie,17710-1595,$22.50,$0,Grey Storm/Brick,['ONE'],"[""This double-layer hat has two sides, but luckily they're both relaxed and fun."", 'Reversible', 'Double Layer Knit', '100% Acrylic', '0lbs 2.47oz (70g)']","['https://s7d2.scene7.com/is/image/marmot/17710_1595_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17710_1595_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17710_1595_alt2?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17710_1595_alt3?hei=1200&wid=1000&resMode=sharp&qlt=94']",1,men,1,https://www.marmot.com/reversible-retro-beanie/17710.html?dwvar_17710_size=0085ONE&dwvar_17710_color=1595

Reversible Retro Beanie,17710-3696,$22.50,$0,Dark Cerulean,['ONE'],"[""This double-layer hat has two sides, but luckily they're both relaxed and fun."", 'Reversible', 'Double Layer Knit', '100% Acrylic', '0lbs 2.47oz (70g)']","['https://s7d2.scene7.com/is/image/marmot/17710_3696_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17710_3696_alt2?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17710_3696_alt3?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17710_3696_alt4?hei=1200&wid=1000&resMode=sharp&qlt=94']",1,men,1,https://www.marmot.com/reversible-retro-beanie/17710.html?dwvar_17710_size=0085ONE&dwvar_17710_color=3696

Origins Cap,17490-6995,$18.75,$0,Burgundy,['ONE'],"['Retro and full of flavor—the Origins Cap takes a flat bill urban style outdoors.', '5-Panel Flat Bill with Screen Print Graphics', 'Breathable Mesh Back', 'Adjustable Snap Closure', '100% Cotton Twill', '0lbs 3.3oz (93.6g)']","['https://s7d2.scene7.com/is/image/marmot/17490_6995_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17490_6995_b?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17490_6995_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",13,men,1,https://www.marmot.com/origins-cap/17490.html?dwvar_17490_size=0085ONE&dwvar_17490_color=6995

Summit Hat,1583-001,$18.75,$0,Black,['ONE'],"['A classic style in soft, blended acrylic/wool fabric. Features the Marmot logo and a micro fleece headband lining for no-itch comfort.', 'Micro-Fleece Headband Lining', '70% Acrylic 30% Wool', 'Micro Fleece', '0lbs 1.8oz (51g)']","['https://s7d2.scene7.com/is/image/marmot/1583_001_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/1583_001_b?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/1583_001_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/1583_001_alt2?hei=1200&wid=1000&resMode=sharp&qlt=94']",3,men,1,https://www.marmot.com/summit-hat/1583.html?dwvar_1583_size=0000ONE&dwvar_1583_color=001

Origins Cap,17490-200,$18.75,$0,Denim,['ONE'],"['Retro and full of flavor—the Origins Cap takes a flat bill urban style outdoors.', '5-Panel Flat Bill with Screen Print Graphics', 'Breathable Mesh Back', 'Adjustable Snap Closure', '100% Cotton Twill', '0lbs 3.3oz (93.6g)']","['https://s7d2.scene7.com/is/image/marmot/17490_200_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17490_200_b?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/17490_200_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",13,men,1,https://www.marmot.com/origins-cap/17490.html?dwvar_17490_size=0085ONE&dwvar_17490_color=200

Wm's Tashina Hat,14680-4788,$26.25,$0,Patina Green,['ONE'],"[""Full of warmth and fun style, the Women's Tashina Hat is a hand knit pom hat that is lined with a warm and cozy high-loft fleece lining."", 'Micro Fleece Ear Band', 'Mixed Stitch for Enhanced Texture', 'Multi Color Pom', '100% Acrylic', '100% Polyester', '0lbs 3.67oz (104g)']","['https://s7d2.scene7.com/is/image/marmot/14680_4788_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14680_4788_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",15,women,2,https://www.marmot.com/wms-tashina-hat/14680.html?dwvar_14680_size=0060ONE&dwvar_14680_color=4788

Retro Trucker Beanie,14660-200,$22.50,$0,Denim,['ONE'],"[""Whether your camp is at Camp 4 or the Wal-Mart parking lot, the Retro Trucker Beanie's rib knit provides just enough warmth with style that is as adaptive as you are."", 'Rib Knit', 'Retro Patch', '100% Acrylic', '0lbs 2.08oz (59g)']","['https://s7d2.scene7.com/is/image/marmot/14660_200_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14660_200_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",18,men,1,https://www.marmot.com/retro-trucker-beanie/14660.html?dwvar_14660_color=200&dwvar_14660_size=0085ONE

Boy's Shadows Hat,15970-2086,$15.00,$0,Nightfall,['ONE'],"[""Perfect for some late fall scouting missions, the Boy's Shadow Hat has a micro fleece headband lining for extra toasty warmth on extra chilly days."", 'Micro-Fleece Headband Lining', '70% Acrylic 30% Wool', 'Micro Fleece', '0lbs 1.6oz (45.4g)']","['https://s7d2.scene7.com/is/image/marmot/15970_2086_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/15970_2086_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/15970_2086_alt2?hei=1200&wid=1000&resMode=sharp&qlt=94']",8,boys,3,https://www.marmot.com/boys-shadows-hat/15970.html?dwvar_15970_color=2086&dwvar_15970_size=0039ONE

Boy's Shadows Hat,15970-4759,$15.00,$0,Mallard Green,['ONE'],"[""Perfect for some late fall scouting missions, the Boy's Shadow Hat has a micro fleece headband lining for extra toasty warmth on extra chilly days."", 'Micro-Fleece Headband Lining', '70% Acrylic 30% Wool', 'Micro Fleece', '0lbs 1.6oz (45.4g)']","['https://s7d2.scene7.com/is/image/marmot/15970_4759_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/15970_4759_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/15970_4759_alt2?hei=1200&wid=1000&resMode=sharp&qlt=94']",8,boys,3,https://www.marmot.com/boys-shadows-hat/15970.html?dwvar_15970_color=4759&dwvar_15970_size=0039ONE

Wm's Tashina Hat,14680-6228,$26.25,$0,Grape,['ONE'],"[""Full of warmth and fun style, the Women's Tashina Hat is a hand knit pom hat that is lined with a warm and cozy high-loft fleece lining."", 'Micro Fleece Ear Band', 'Mixed Stitch for Enhanced Texture', 'Multi Color Pom', '100% Acrylic', '100% Polyester', '0lbs 3.67oz (104g)']","['https://s7d2.scene7.com/is/image/marmot/14680_6228_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14680_6228_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",15,women,2,https://www.marmot.com/wms-tashina-hat/14680.html?dwvar_14680_size=0060ONE&dwvar_14680_color=6228

Wm's Tashina Hat,14680-2107,$26.25,$0,Iceberg,['ONE'],"[""Full of warmth and fun style, the Women's Tashina Hat is a hand knit pom hat that is lined with a warm and cozy high-loft fleece lining."", 'Micro Fleece Ear Band', 'Mixed Stitch for Enhanced Texture', 'Multi Color Pom', '100% Acrylic', '100% Polyester', '0lbs 3.67oz (104g)']","['https://s7d2.scene7.com/is/image/marmot/14680_2107_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14680_2107_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",15,women,2,https://www.marmot.com/wms-tashina-hat/14680.html?dwvar_14680_size=0060ONE&dwvar_14680_color=2107

Girl's Denise Hat,19460-6847,$18.75,$0,Living Coral,['ONE'],"['Keep her head warm while sledding the hillsides in this warm, fleece-lined hat.', 'High Loft Fleece Lining', '100% Acrylic', '100% Polyester Sherpa Fleece', '0lbs 3.8oz (107.7g)']","['https://s7d2.scene7.com/is/image/marmot/19460_6847_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/19460_6847_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",7,girls,4,https://www.marmot.com/girls-denise-hat/19460.html?dwvar_19460_color=6847&dwvar_19460_size=0045ONE

Girl's Denise Hat,19460-2209,$18.75,$0,Deep Teal,['ONE'],"['Keep her head warm while sledding the hillsides in this warm, fleece-lined hat.', 'High Loft Fleece Lining', '100% Acrylic', '100% Polyester Sherpa Fleece', '0lbs 3.8oz (107.7g)']","['https://s7d2.scene7.com/is/image/marmot/19460_2209_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/19460_2209_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",7,girls,4,https://www.marmot.com/girls-denise-hat/19460.html?dwvar_19460_color=2209&dwvar_19460_size=0045ONE

Girl's Denise Hat,19460-6765,$18.75,$0,Dark Purple,['ONE'],"['Keep her head warm while sledding the hillsides in this warm, fleece-lined hat.', 'High Loft Fleece Lining', '100% Acrylic', '100% Polyester Sherpa Fleece', '0lbs 3.8oz (107.7g)']","['https://s7d2.scene7.com/is/image/marmot/19460_6765_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/19460_6765_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",7,girls,4,https://www.marmot.com/girls-denise-hat/19460.html?dwvar_19460_color=6765&dwvar_19460_size=0045ONE

Girl's Harper Hat,19430-6986,$22.50,$0,Desert Red,['ONE'],"['The chunky, hand-knit Harper Hat has all the colorful style that she does.', 'Chunky Knit with Matching Pom', '100% Acrylic', '0lbs 5.1oz (144.6g)']","['https://s7d2.scene7.com/is/image/marmot/19430_6986_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/19430_6986_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",6,girls,4,https://www.marmot.com/girls-harper-hat/19430.html?dwvar_19430_size=0045ONE&dwvar_19430_color=6986

Girl's Glade Glove,19490-001,$26.25,$0,Black,"['XS', 'S', 'M', 'L', 'XL']","[""Don't let the pretty face (fabric) fool you; this is a serious glove with techy fabrics and warm insulation that can handle long days in very cold weather."", 'Marmot MemBrain® Waterproof/Breathable Insert', 'High Loft Fleece Lining', 'Thermal R Insulation', 'Falcon Grip', 'Internal Heater Pocket', '100% Nylon WR 4.8 oz/yd | 100% Nylon WR 6.8 oz/yd | MemBrain® 2L 100% Polyester Oxford Wisteria Print 3.6 oz/yd', 'Thermal R', 'DriClime® 3-Dimentional Wicking Lining', 'Polyurethane 0.7mm', 'Med. 0lbs 4.7oz (133.2g)']","['https://s7d2.scene7.com/is/image/marmot/19490_001_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/19490_001?hei=1200&wid=1000&resMode=sharp&qlt=94']",3,girls,4,https://www.marmot.com/girls-glade-glove/19490.html?dwvar_19490_size=000041S&dwvar_19490_color=001

Girl's Harper Hat,19430-4788,$22.50,$0,Patina Green,['ONE'],"['The chunky, hand-knit Harper Hat has all the colorful style that she does.', 'Chunky Knit with Matching Pom', '100% Acrylic', '0lbs 5.1oz (144.6g)']","['https://s7d2.scene7.com/is/image/marmot/19430_4788_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/19430_4788_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",6,girls,4,https://www.marmot.com/girls-harper-hat/19430.html?dwvar_19430_size=0045ONE&dwvar_19430_color=4788

Girl's Glade Glove,19490-8576,$26.25,$0,Desert Red Floral,"['XS', 'S', 'M', 'L', 'XL']","[""Don't let the pretty face (fabric) fool you; this is a serious glove with techy fabrics and warm insulation that can handle long days in very cold weather."", 'Marmot MemBrain® Waterproof/Breathable Insert', 'High Loft Fleece Lining', 'Thermal R Insulation', 'Falcon Grip', 'Internal Heater Pocket', '100% Nylon WR 4.8 oz/yd | 100% Nylon WR 6.8 oz/yd | MemBrain® 2L 100% Polyester Oxford Wisteria Print 3.6 oz/yd', 'Thermal R', 'DriClime® 3-Dimentional Wicking Lining', 'Polyurethane 0.7mm', 'Med. 0lbs 4.7oz (133.2g)']",['https://s7d2.scene7.com/is/image/marmot/19490_8576_f?hei=1200&wid=1000&resMode=sharp&qlt=94'],3,girls,4,https://www.marmot.com/girls-glade-glove/19490.html?dwvar_19490_size=000041S&dwvar_19490_color=8576

Girl's Glade Mitt,19480-8576,$26.25,$0,Desert Red Floral,"['XS', 'S', 'M', 'L', 'XL']","[""It's no question: she got all her natural talent from you. Pass on a little more knowledge (as she passes you up) when you layer her up in the Girl's Glade Mitt, a technical waterproof mitt with toasty warm insulation."", 'Marmot MemBrain® Waterproof/Breathable Insert', 'High Loft Fleece Lining', 'Thermal R Insulation', 'Falcon Grip', 'Internal Heater Pocket', '100% Nylon WR 4.8 oz/yd | 100% Nylon WR 6.8 oz/yd | MemBrain® 2L 100% Polyester Oxford Wisteria Print 3.6 oz/yd', 'Thermal R - 150', 'DriClime® 3-Dimentional Wicking Lining', 'Polyurethane 0.7mm', 'Med. 0lbs 4.3oz (121.9g)']",['https://s7d2.scene7.com/is/image/marmot/19480_8576_f?hei=1200&wid=1000&resMode=sharp&qlt=94'],2,girls,4,https://www.marmot.com/girls-glade-mitt/19480.html?dwvar_19480_size=00040XS&dwvar_19480_color=8576

Girl's Glade Mitt,19480-001,$26.25,$0,Black,"['XS', 'S', 'M', 'L', 'XL']","[""It's no question: she got all her natural talent from you. Pass on a little more knowledge (as she passes you up) when you layer her up in the Girl's Glade Mitt, a technical waterproof mitt with toasty warm insulation."", 'Marmot MemBrain® Waterproof/Breathable Insert', 'High Loft Fleece Lining', 'Thermal R Insulation', 'Falcon Grip', 'Internal Heater Pocket', '100% Nylon WR 4.8 oz/yd | 100% Nylon WR 6.8 oz/yd | MemBrain® 2L 100% Polyester Oxford Wisteria Print 3.6 oz/yd', 'Thermal R - 150', 'DriClime® 3-Dimentional Wicking Lining', 'Polyurethane 0.7mm', 'Med. 0lbs 4.3oz (121.9g)']",['https://s7d2.scene7.com/is/image/marmot/19480_001_f?hei=1200&wid=1000&resMode=sharp&qlt=94'],2,girls,4,https://www.marmot.com/girls-glade-mitt/19480.html?dwvar_19480_size=00040XS&dwvar_19480_color=001

Alpha Direct Beanie,14150-1620,$26.25,$0,Grey Storm,['ONE'],"['Insulating headwear at its finest hour, the Alpha Direct Beanie, filled with Polartec® Alpha® Direct active insulation — a new direct-to-skin high loft insulating technology that is thermally more efficient — allows for a dynamic, breathable thermal layer that you will leave on for the slog uphill to the jaunt down.', 'Polartec® Alpha® Insulation', '100% Acrylic', 'Polartec® Alpha® Direct 100% Polyester', '0lbs 2.29oz (64.9g)']","['https://s7d2.scene7.com/is/image/marmot/14150_1620_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14150_1620_alt2?hei=1200&wid=1000&resMode=sharp&qlt=94']",14,women,2,https://www.marmot.com/alpha-direct-beanie/14150.html?dwvar_14150_color=1620&dwvar_14150_size=0060ONE

Women's Charlene Hat,14140-6818,$26.25,$0,Scarlet Red,['ONE'],"[""The Women's Charlene Beanie will add style points to your next outdoor adventure thanks to its mixed texture stitch and oversize pom. The fully lined interior adds warmth and comfort to chilly days and evenings."", 'Velvet Fleece Lined', 'Mixed Stitch for Enhanced Texture', 'Oversized Pom', '100% Acrylic', '0lbs 4.86oz (137.8g)']","['https://s7d2.scene7.com/is/image/marmot/14140_6818_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14140_6818_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",13,women,2,https://www.marmot.com/womens-charlene-hat/14140.html?dwvar_14140_color=6818&dwvar_14140_size=0060ONE

Alpha Direct Beanie,14150-1332,$26.25,$0,True Black,['ONE'],"['Insulating headwear at its finest hour, the Alpha Direct Beanie, filled with Polartec® Alpha® Direct active insulation — a new direct-to-skin high loft insulating technology that is thermally more efficient — allows for a dynamic, breathable thermal layer that you will leave on for the slog uphill to the jaunt down.', 'Polartec® Alpha® Insulation', '100% Acrylic', 'Polartec® Alpha® Direct 100% Polyester', '0lbs 2.29oz (64.9g)']",[],14,women,2,https://www.marmot.com/alpha-direct-beanie/14150.html?dwvar_14150_color=1332&dwvar_14150_size=0060ONE

Wm's Bronx Pom Hat,14760-1862,$26.25,$0,Bright Steel,['ONE'],"[""The Women's Bronx Pom Hat, with its ribbed cuff, is at home on the longest and coldest city blocks. Lined with high-loft fleece for full-on warmth and comfort, this hat has city smarts with its multifunctional abilities."", 'Chunky Hand Knit', 'Micro Luxe Lined', 'Faux Fur Pom', '100% Acrylic', '100% Polyester', '0lbs 6.25oz (177.2g)']","['https://s7d2.scene7.com/is/image/marmot/14760_1862_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14760_1862_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",12,women,2,https://www.marmot.com/wms-bronx-pom-hat/14760.html?dwvar_14760_color=1862&dwvar_14760_size=0060ONE

Women's Charlene Hat,14140-1862,$26.25,$0,Bright Steel,['ONE'],"[""The Women's Charlene Beanie will add style points to your next outdoor adventure thanks to its mixed texture stitch and oversize pom. The fully lined interior adds warmth and comfort to chilly days and evenings."", 'Velvet Fleece Lined', 'Mixed Stitch for Enhanced Texture', 'Oversized Pom', '100% Acrylic', '0lbs 4.86oz (137.8g)']","['https://s7d2.scene7.com/is/image/marmot/14140_1862_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14140_1862_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",13,women,2,https://www.marmot.com/womens-charlene-hat/14140.html?dwvar_14140_color=1862&dwvar_14140_size=0060ONE

Wm's Bronx Pom Hat,14760-2772,$26.25,$0,Sapphire,['ONE'],"[""The Women's Bronx Pom Hat, with its ribbed cuff, is at home on the longest and coldest city blocks. Lined with high-loft fleece for full-on warmth and comfort, this hat has city smarts with its multifunctional abilities."", 'Chunky Hand Knit', 'Micro Luxe Lined', 'Faux Fur Pom', '100% Acrylic', '100% Polyester', '0lbs 6.25oz (177.2g)']","['https://s7d2.scene7.com/is/image/marmot/14760_2772_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14760_2772_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",12,women,2,https://www.marmot.com/wms-bronx-pom-hat/14760.html?dwvar_14760_color=2772&dwvar_14760_size=0060ONE

Women's Charlene Hat,14140-3035,$26.25,$0,Lakeside,['ONE'],"[""The Women's Charlene Beanie will add style points to your next outdoor adventure thanks to its mixed texture stitch and oversize pom. The fully lined interior adds warmth and comfort to chilly days and evenings."", 'Velvet Fleece Lined', 'Mixed Stitch for Enhanced Texture', 'Oversized Pom', '100% Acrylic', '0lbs 4.86oz (137.8g)']","['https://s7d2.scene7.com/is/image/marmot/14140_3035_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14140_3035_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",13,women,2,https://www.marmot.com/womens-charlene-hat/14140.html?dwvar_14140_color=3035&dwvar_14140_size=0060ONE

Wm's Bronx Pom Hat,14760-001,$26.25,$0,Black,['ONE'],"[""The Women's Bronx Pom Hat, with its ribbed cuff, is at home on the longest and coldest city blocks. Lined with high-loft fleece for full-on warmth and comfort, this hat has city smarts with its multifunctional abilities."", 'Chunky Hand Knit', 'Micro Luxe Lined', 'Faux Fur Pom', '100% Acrylic', '100% Polyester', '0lbs 6.25oz (177.2g)']","['https://s7d2.scene7.com/is/image/marmot/14760_001_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14760_001_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",12,women,2,https://www.marmot.com/wms-bronx-pom-hat/14760.html?dwvar_14760_color=001&dwvar_14760_size=0060ONE

Women's Stephanie Hat,14640-4788,$26.25,$0,Patina Green,['ONE'],"[""Brave the cold weather in style and keep your head warm with the Women's Stephanie Hat. The slouchy design makes it easy to pull this beanie on over windblown hair. The fully lined interior provides additional warmth and protection for extra chilly days and evenings."", 'Slouchy Fit', 'Fleece Lined', 'Basket Weave Stitch', '100% Acrylic', '0lbs 3.63oz (102.9g)']","['https://s7d2.scene7.com/is/image/marmot/14640_4788_f?hei=1200&wid=1000&resMode=sharp&qlt=94', 'https://s7d2.scene7.com/is/image/marmot/14640_4788_alt1?hei=1200&wid=1000&resMode=sharp&qlt=94']",10,women,2,https://www.marmot.com/womens-stephanie-hat/14640.html?dwvar_14640_size=0060ONE&dwvar_14640_color=4788

